"x","y"
-5.95687490365548,-4.59251519287721
-2.09509434000729,-2.71575352265584
9.68727691991629,7.58512608890398
-1.65539039473228,-1.92629817367847
3.69513127982432,3.42077127731884
-4.21325699458132,-3.24766517102266
-0.622995687281677,-1.8980717062326
-0.971698637293415,0.633675994892308
6.88427300336784,7.58693687384318
0.584722418158329,-0.27814436316474
-5.43271830574992,-2.86630573467644
-0.50139867004604,1.34536334578197
-7.20360154047779,-10.3088561019458
-6.74700020547675,-6.21830269090302
-6.00177805200514,-5.08357205766698
-7.04631948070834,-7.75840725021929
-7.75310221329638,-8.76126872932033
1.25645688457788,1.88972520144366
-13.8832567471881,-14.4486187805644
-2.83505577733603,-4.32982560175459
2.44339729115768,3.03894086331852
4.8278532241435,6.37343495858603
4.73635218229519,4.34623871612361
-13.7211770397856,-15.3788684478061
-1.62474263922553,-2.80098020413811
-0.840698524194877,-0.837794800693655
1.7078194868261,2.59724792022275
-0.214704160511844,-0.538401559875571
1.77597478000123,3.07524829836797
-7.00238419724654,-6.1963516430531
8.49517328283489,7.98569396512044
4.36736514486529,5.24011605748074
0.462520819744484,0.224400448035637
-3.92704905727584,-4.46140516840433
-5.9273148142159,-4.23303567070849
-1.73869179314544,-1.13560996034318
1.23306371772435,1.49487478370002
-2.05862772662954,-2.93035979082665
-2.75542237897559,-3.78790727018256
-4.9068067094827,-4.40532292216992
3.69339598904948,4.43417548422112
8.51473330045207,8.56849268660716
2.87653655851185,3.14071241270842
1.96414897691855,1.03147332748175
2.40326368766197,1.36549061838088
-2.4921756113409,-2.08765479528963
-2.28629343988025,-3.72187949696677
-5.51326177465139,-6.94080499057537
10.0434846129621,10.6836942498684
7.06486983391748,6.47987232380136
-4.44635261355343,-4.20892556449439
-3.52551699834047,-3.70388387688024
-0.436402839733466,-1.20773954932153
-4.36405912240017,-3.01159648921485
5.74823256787769,4.56103696118946
-3.19827606664757,-3.27967662093557
-1.15869779675548,-2.28440401356975
-5.47064949539407,-5.39230546392709
5.24424259856604,5.23137524108821
-3.28945871319611,-4.01990750273769
-3.89886742837983,-2.47695073368025
-13.3095810944707,-11.8649928452587
1.28485853868786,2.69174351297321
-1.6925174778321,-1.23612955911911
-0.990516333641114,-1.4788988149463
0.583620722863906,1.69528039570135
-1.24196035078405,-3.07238459054774
1.32838638586273,1.26781831586636
-3.71752992199214,-4.37824383486762
0.914406809128962,-0.463992998504628
4.0984438851233,5.10741095151111
1.38039924642409,2.2087924882839
0.782919801012853,-0.521147228392857
7.03246445408718,6.73337581386105
-6.74292493578334,-7.09949775383462
-4.83885870638695,-5.96136958924904
-6.47793390567774,-7.35234802465269
-3.59282642352236,-4.7039289500969
-3.3314928669906,-3.49507916289562
2.14336396442516,1.93146404562529
-0.0605205460097712,0.693900613778834
-1.7738436175327,-1.48974830151257
-2.44262239748383,-2.94736179216175
-4.93616474896338,-5.66037719530204
7.38911290128833,7.47914693384476
0.0123388267344222,1.45253634668609
3.02544303128239,2.24730514243529
2.1208616473615,2.0558380870377
-1.02663743759316,0.0794445888009019
-1.68607062164581,-1.78390753708241
-4.77267036271744,-4.46976341125582
0.988214237166568,0.893463907896114
0.586587206806886,1.44981548082634
-5.45267037637608,-4.68804119311706
-13.6265997180449,-12.1139853284483
-1.11234903183343,-1.04703311891923
-1.1331610138939,-0.114655573398019
-1.51597750284443,-1.70481127954349
-3.14119989035716,-3.88500003321809
2.45965335594276,2.04395997055805
