"x","y"
1.85894752769089,2.0084223658696
-11.4896573639525,-12.5325541600653
-7.87263034798551,-8.20223895030556
-5.19102759696825,-3.73038577366936
-0.348563395421919,-0.439289344087055
-2.89297817377872,-1.90608520649087
4.61220971585619,4.75656151749573
-8.66967203138445,-6.83534326841043
-4.47490013118967,-3.45288012659327
4.29851320941088,2.32572463795177
8.36057989826933,9.27148401690387
-13.1659035872157,-12.0862065477371
3.87308239385985,2.66490753556443
-3.25493180838021,-2.41433295102441
-5.46906445540538,-5.53270642256538
-5.41486911591333,-5.98162562396204
-15.76481010248,-14.627257150653
-6.96570126209091,-6.92255695473405
5.61914706779794,5.20069171951894
27.0257838391949,28.4425667871377
12.1933727721194,10.5253909354742
8.0506284103679,9.36227265125611
-2.2480151702782,-1.50203712635736
-2.70794449065749,-1.56346155290787
1.38433262189662,0.510882983795674
10.2279675130432,10.944280277631
-2.72857439909689,-2.25673590841807
-12.663091205149,-13.9595344759954
1.63302910177501,-0.134892434014398
-8.24956255464456,-7.61386343874815
-8.49153443200577,-8.04433974681275
12.7444558255134,12.4295539945407
-1.02631525023196,0.447779263606022
-1.05734705188274,-0.886086292563492
9.4266830709532,8.33355977280531
5.10371552654944,6.71097669715434
-16.5087867732429,-17.235755282822
-9.78110333436204,-9.78197696184707
-4.90082770597009,-6.83476258299943
6.33659786449004,5.54065351083036
-9.70356554543242,-8.94532673824397
8.72625498465317,9.99551947253882
-9.29426367053621,-9.32430338033701
2.03076442217449,2.51492415147333
8.08428135517319,7.87911776043954
8.63836173773751,7.72549438835914
16.3423490883551,17.0481280785509
3.33397879475699,4.77591276046968
-0.173992161589647,1.68031293547809
-20.0397317373876,-20.4239284213753
-3.4542201357439,-3.78699839637206
-10.4141705520578,-11.8250981058657
2.89180161370962,3.2203362075093
4.19683640818103,4.58836215756751
8.380248187246,8.73681571924259
-6.68914591329744,-7.40393266918155
-8.72522758101771,-8.06324682351174
-4.62664262777632,-3.83169304053521
-15.4893810373773,-14.2403164976785
-1.64433668564679,-0.506929926024393
-6.22226691423428,-7.27324114500902
-13.2216013475406,-13.0042131279177
-2.39725561533307,-1.57671285211466
-4.77047696910781,-4.56380739064299
14.7254880588038,15.5832063171606
-9.41998556488597,-10.4009235088076
-6.5074938331113,-7.53713867917738
-8.82081971971602,-8.26064919961592
-9.28657583448556,-8.92531381240088
-3.58745028549915,-2.64809837224733
-12.5851343016042,-13.1000752474371
11.0953805327835,11.96496909121
12.2993300681876,14.2058795346429
-13.3544601141864,-13.3042549899983
-1.06130436902674,-0.395405040302357
2.65374214205955,3.17264390274392
-9.51028409081871,-9.79513662459027
-13.6766676744952,-12.5408491401735
-11.4811130378158,-12.2806263781779
-2.56039374934504,-3.29782064275194
0.609735683531437,-1.6270425845524
-30.8387409493914,-28.9196281673684
7.32858971046535,7.01211437972796
18.9267999973736,18.0396487087496
-1.7611366942766,-2.06264381773508
-1.7630452630453,-0.887982525660822
2.92190137835403,0.932257601542749
1.44344396278084,1.10048969110629
-3.68314244184145,-2.5514527991555
-10.3088401256301,-11.1363131295137
-19.7876099294657,-19.9885503514953
-6.20667732915594,-7.31891461744125
5.06797755585354,5.01596192893812
-6.53589262345681,-6.67537422314301
11.9490452985258,12.5366873173038
0.560139229316618,-0.281623331165692
-8.34955606693784,-6.79434626372912
-3.30075525705694,-3.81127171015102
-9.47071528180165,-10.1090283764567
11.9824592806042,11.8075939956691
