"id","beta1_est","beta1_se","beta1_lowerCI","beta1_upperCI","pval","significant"
1,0.958549704589836,0.103520549013309,0.753116544200074,1.1639828649796,4.89961922154652e-15,TRUE
2,0.996147957573206,0.107842618104127,0.782137791736579,1.21015812340983,5.48111732521343e-15,TRUE
3,1.14226825042636,0.0953800645520113,0.952989616513977,1.33154688433875,6.74900487184734e-21,TRUE
4,0.933257297819514,0.118838569762793,0.697426023784916,1.16908857185411,5.21203755637046e-12,TRUE
5,0.861140640782412,0.0968157807619436,0.669012874777507,1.05326840678732,3.02428850538136e-14,TRUE
6,0.926932328105237,0.101316293188872,0.725873441660481,1.12799121454999,8.51135628692695e-15,TRUE
7,1.27039537362212,0.112753018867546,1.04664067728189,1.49415006996235,2.20969154752514e-19,TRUE
8,1.27513235642746,0.099430054042442,1.07781665018022,1.47244806267471,1.09570551047531e-22,TRUE
9,0.888104957454029,0.0854594589940696,0.718513442400396,1.05769647250766,1.70831537148169e-17,TRUE
10,0.936109172851554,0.106340160164922,0.725080585897047,1.14713775980606,4.77334735798301e-14,TRUE
11,0.981702917230194,0.0898730703547847,0.803352734074373,1.16005310038602,1.21461555235671e-18,TRUE
12,1.13921711009686,0.0939738437861775,0.952729075528129,1.3257051446656,3.29408484750245e-21,TRUE
13,0.877096339469738,0.0914185951036159,0.695679112749724,1.05851356618975,9.19692661039645e-16,TRUE
14,1.1286966847743,0.11505120694369,0.900381308992627,1.35701206055597,3.12227356079617e-16,TRUE
15,1.05034372671062,0.116217795053732,0.819713294791749,1.28097415862949,1.48215205978829e-14,TRUE
16,1.10537672550358,0.0894156845195415,0.92793420965195,1.28281924135521,1.02567033722135e-21,TRUE
17,1.0958307084491,0.101209708513453,0.894983335823867,1.29667808107434,1.95582226900396e-18,TRUE
18,1.12704519823697,0.0903975829660688,0.947654136874578,1.30643625959937,6.14729869724816e-22,TRUE
19,0.888294858207376,0.117618365246046,0.654885040324107,1.12170467609064,2.25838162708091e-11,TRUE
20,0.831765512670583,0.0967415781409071,0.639784999352164,1.023746025989,1.32347163063755e-13,TRUE
21,1.20243169566717,0.102015046997549,0.999986155030384,1.40487723630396,1.70576835342269e-20,TRUE
22,0.992550664394809,0.132420510559558,0.72976647087997,1.25533485790965,2.97598510479012e-11,TRUE
23,1.00417616063571,0.100015731277458,0.80569819697673,1.20265412429469,9.90096577192021e-17,TRUE
24,1.00054579617896,0.0983133240791722,0.805446204199294,1.19564538815862,4.99596122350278e-17,TRUE
25,1.11176748082889,0.0917410607084756,0.929710331610837,1.29382463004695,3.36177910753068e-21,TRUE
26,0.937419642885588,0.0973498400571695,0.744232053590529,1.13060723218065,7.71672438527048e-16,TRUE
27,0.977956673581775,0.100694975207808,0.778130772449342,1.17778257471421,5.10416045631699e-16,TRUE
28,0.929658068376283,0.0920109686135306,0.74706529570493,1.11225084104764,7.20610427106321e-17,TRUE
29,0.928611864390869,0.130797009304492,0.66904945627906,1.18817427250268,1.99868297140177e-10,TRUE
30,0.970217661085281,0.11276626871728,0.74643667084948,1.19399865132108,1.28472424217425e-13,TRUE
31,1.15602720354638,0.103366012133142,0.950900716565831,1.36115369052693,3.33598392742277e-19,TRUE
32,0.802679620264633,0.0954843827101786,0.613193970362452,0.992165270166815,3.41846791489678e-13,TRUE
33,1.0214588704252,0.12676284620894,0.769902127682691,1.2730156131677,1.90742776439271e-12,TRUE
34,1.00439004503017,0.105997385952819,0.794041682343828,1.21473840771652,1.66443906283843e-15,TRUE
35,0.905865423351327,0.0901866458250984,0.726892959880136,1.08483788682252,9.69735179142734e-17,TRUE
36,1.01236558136078,0.107248649062578,0.799534127756087,1.22519703496546,1.99438529537096e-15,TRUE
37,0.922757746768558,0.106496129483926,0.711419643776587,1.13409584976053,9.49331322952612e-14,TRUE
