"id","beta1_est","beta1_se","beta1_lowerCI","beta1_upperCI","pval","significant"
1,0.99236924019702,0.0205903970403705,0.951508267394997,1.03323021299904,4.67573709865164e-70,TRUE
2,1.00814093299745,0.023568722282014,0.961369570684447,1.05491229531046,3.31056438456792e-65,TRUE
3,0.996756143049238,0.0209906775047268,0.955100826693024,1.03841145940545,1.88750074580587e-69,TRUE
4,1.0131587766638,0.0216508160080199,0.970193436932332,1.05612411639527,7.46499377884997e-69,TRUE
5,1.02520473970421,0.0225459414858152,0.980463052594358,1.06994642681406,1.09893932936405e-67,TRUE
6,0.994213083812283,0.0188187695554529,0.956867848095592,1.03155831952897,8.03932723136994e-74,TRUE
7,1.00151935355995,0.0202657918871354,0.961302549120088,1.04173615799981,4.41217378229467e-71,TRUE
8,1.03504375210193,0.0202363054273456,0.994885462581865,1.07520204162199,1.71958705773086e-72,TRUE
9,1.01748903261558,0.0177611948659179,0.982242519450987,1.05273554578018,3.67921050751892e-77,TRUE
10,1.03452926110963,0.0212109387201824,0.992436843539854,1.07662167867941,1.52355820542013e-70,TRUE
11,0.972873298022206,0.0190968845510128,0.934976152148215,1.0107704438962,2.5074476848082e-72,TRUE
12,1.01658528827941,0.018927765157317,0.979023754338135,1.05414682222069,1.68689872420884e-74,TRUE
13,1.02051186090812,0.0198663612512988,0.981087713565411,1.05993600825083,1.14413098375294e-72,TRUE
14,1.0123025120603,0.0218088912299199,0.969023477195608,1.05558154692499,1.59903237217556e-68,TRUE
15,0.985242995708411,0.0198691684223691,0.945813277626072,1.02467271379075,3.20830099248055e-71,TRUE
16,1.00276671395591,0.0203014482801186,0.962479150564624,1.04305427734719,4.63084383006353e-71,TRUE
17,0.997288655603772,0.0188936698182811,0.959794782753164,1.03478252845438,8.7409326013962e-74,TRUE
18,1.01675985562177,0.0196848292716451,0.977695952584636,1.05582375865891,6.80452629798469e-73,TRUE
19,1.00358532252562,0.0182097249676934,0.967448715971678,1.03972192907955,1.45782416068036e-75,TRUE
20,1.01252088589425,0.0183835353774525,0.976039358238893,1.04900241354961,1.54850214893717e-75,TRUE
21,0.983824674936325,0.0208559004573392,0.942436819244266,1.02521253062838,3.51417246385884e-69,TRUE
22,0.944230946791704,0.0205072522018307,0.903534972215774,0.984926921367635,3.40822823210235e-68,TRUE
23,1.00945844716397,0.0245673229324069,0.960705394360206,1.05821149996773,1.38354823923837e-63,TRUE
24,1.00318624752954,0.0197968947239046,0.963899954249621,1.04247254080946,4.14329287146169e-72,TRUE
25,0.996180085632449,0.0189577796133687,0.958558988979974,1.03380118228492,1.33843227093097e-73,TRUE
26,1.03418099923405,0.0213639704717016,0.991784895133878,1.07657710333422,3.09396576495619e-70,TRUE
27,1.02081814026193,0.0205402159515675,0.980056750197466,1.06157953032639,2.59357605393865e-71,TRUE
28,0.986890141462112,0.0227052428132619,0.941832326052481,1.03194795687174,7.44512902174813e-66,TRUE
29,1.01527329402133,0.019503380031442,0.97656947109602,1.05397711694663,3.25454363245001e-73,TRUE
30,0.994560141742064,0.0160594349268082,0.962690715792017,1.02642956769211,2.17500981298526e-80,TRUE
31,1.02729143053507,0.0210252811780178,0.985567444315408,1.06901541675474,1.28957772111944e-70,TRUE
32,1.0395989622474,0.0188017843379233,1.00228743314211,1.0769104913527,1.06962438761556e-75,TRUE
33,1.01752802240024,0.0197146780558721,0.978404885422248,1.05665115937823,7.31151425252405e-73,TRUE
34,1.00051955406452,0.0201943047540993,0.960444613513583,1.04059449461546,3.47435584670526e-71,TRUE
35,1.0092863493301,0.0184692814227368,0.972634661438522,1.04593803722168,3.26371209971844e-75,TRUE
36,0.968125930001527,0.021976782192514,0.924513720985661,1.01173813901739,2.1307455332071e-66,TRUE
37,1.01220521738358,0.0222696628434391,0.9680117962479,1.05639863851926,1.14421199197791e-67,TRUE
38,1.00125931837548,0.0204840517329815,0.96060938437491,1.04190925237605,1.2405200793573e-70,TRUE
39,0.997259591068751,0.0198854322326547,0.957797597984214,1.03672158415329,1.10459196905681e-71,TRUE
40,1.02413969759949,0.0179497079308915,0.988519086392706,1.05976030880628,5.40578594653088e-77,TRUE
41,0.991457833181302,0.0191985072648202,0.953359020339122,1.02955664602348,6.92402051717064e-73,TRUE
42,1.01412155472095,0.0202404222074195,0.973955095584811,1.05428801385708,1.20560125389387e-71,TRUE
