"x","y"
1.40628007183328,14.7404447238922
0.85818470444484,8.71772442802969
2.51822100057026,25.3342707114983
0.0692223061727938,-0.796084735472388
-1.74657850228735,-16.8847007766128
0.743606721456143,7.93683810622773
-0.566593169959678,-6.38666460535133
1.39324173301619,14.6808377011811
0.587893648213295,7.6664748717139
-0.663207853259359,-6.38069077437467
2.06750359881892,20.3393579362423
1.04613482174623,11.7731318531203
-0.514028336650759,-5.70456083252416
-0.473396712519567,-5.00785517781528
-0.754480215833437,-7.77698409535785
2.43799854864163,23.0054416122052
-0.321542009454064,-3.34507314314206
0.0680953901682218,-0.702683101360289
-0.233334410356491,-4.72081962092501
1.89754987888237,20.2310252491597
-0.006506532239669,-0.472091727883158
1.20354717122939,10.5792362352945
0.290841959016852,3.62531231422813
-1.65415940151135,-16.9962333579402
0.660530715187148,6.51956983729591
1.44545076980839,13.7798807722336
2.22929178466082,21.4203981051229
2.43610376948468,23.7571957480763
-0.153540896819538,-2.59896791867622
-0.179441645737559,-1.01133343865372
-1.49953636979438,-15.3599410355346
0.383253667355313,4.60264839806346
-2.48119994954375,-23.5254937137168
-1.57967416394562,-14.9182152806751
0.656955509622921,4.98991885454944
0.585072605533242,5.83371036996773
1.12265074175207,9.58667395749926
1.30535615747089,12.1645044483243
-0.536847984634955,-4.54632455151898
1.93800549739382,20.4320740920181
0.0177707742727098,1.21851560506934
-0.242129763502466,-3.86630165819706
-1.82899859468903,-17.3501988609717
1.25971202257291,11.1911925130456
-0.974209239335944,-8.11667901813583
1.89869848724002,18.3853525717869
-1.7987235848006,-17.4950202203277
0.78817071700733,7.50386955823577
0.864541704604996,6.82269824254659
0.437011183318783,3.30200923615847
-0.322096177026546,-2.59886186852336
-1.8297370771256,-19.3844468165725
0.806854564871196,8.00274333960304
0.365437883053934,2.40676951157361
1.55149454802293,14.8218667637099
0.366302490934696,4.70709944315484
-0.836599665715486,-9.2005852916053
0.600370087937833,7.79375322426511
-1.36711582702193,-14.7475553436825
-0.723304292004452,-6.01233538718142
-0.487631478573694,-4.31172291175468
-2.47539150973635,-26.121671691421
1.18835583162105,12.4392652917778
-1.8908239634,-19.1238814711222
0.767539590074504,8.45991014599075
-0.656483958529109,-7.65938164686547
-0.596962496970355,-6.70293558034326
1.03703695448038,10.2410942057182
0.0798978041404788,0.990894438901516
1.41788899447125,13.7674845610299
0.226375852533558,1.38321932329764
1.71462038180679,17.6449943978884
-1.82691666888409,-18.3508617087609
-0.514167140236814,-5.30435973702966
1.64009064489621,15.8857898679631
-2.43227233069696,-24.4099117398544
0.158522687671268,1.2159051578138
-0.0823152937943485,-0.883202319820979
-0.705818319669041,-7.49891049367937
-0.246656754809457,-3.1078499307396
0.394168100783503,3.46079863824022
0.201647025424345,3.42786233853883
-0.0728608443047246,-0.804227871009401
2.49913314687931,26.4427278394357
-0.645400922702236,-6.30386947998607
-1.56448858280469,-13.9056625658916
1.4725996379338,14.0097136541595
-0.299544291001434,-1.41260127565928
-0.646780726764244,-5.72589209337804
-0.561347967018788,-7.44318284772963
0.335750330335231,1.96362837509944
-0.845250012678529,-7.85235971225929
-0.443057910610768,-5.93645950178521
0.342455347405872,2.16960374762644
0.741386190745156,6.0502921468243
-0.100363161918938,0.23868510415838
-0.263500548461355,-3.03478517505473
-0.144389722663607,-1.00052002992553
-1.56262094547496,-14.4644979258846
1.8759899449882,18.3945362644872
